"","ld","smd","stlogoddse"
"reiter",-2.14617467485858e-05,-0.00201894497498256,0.0177464974109744
"catastroph",-0.00259636195682096,-0.216520405295129,-1.68687604617393
"machet",0.000208000543357914,0.0221672686200548,0.13186831385371
"regiment",-0.00141013416698765,-0.14786091100608,-1.15228013922469
"X51",-0.00113736410676956,-0.101864555988044,-0.495403383740381
"song",-0.000848185793089263,-0.0879668081795239,-0.495403383740381
"prod",0.000893543524420992,0.0883886452687496,0.385273303843215
"secular",-0.00216298365336586,-0.203024123898133,-2.20000948860267
"maneuv",0.000136722363078883,0.0136482729812283,0.0895523250781356
"revok",0.000537742150932514,0.058971713024176,0.302967000681017
"rein",0.000444689673095306,0.0417237270521987,0.199835936740035
"columbia",-0.00114119353760491,-0.114056507176369,-0.693112562059252
"supposedli",0.000675558642479459,0.0660979865844301,0.302967000681017
"countless",-0.000488734963092588,-0.0427666500500515,-0.161952462998403
"ocalan",-0.000499734594767731,-0.0975867228863167,-2.20000948860267
"laugh",-0.000689139259512722,-0.0722312597199945,-0.393520145925938
"lend",0.000354592856990187,0.0372580022891195,0.199835936740035
"harri",-0.000354170717884427,-0.0364061584101149,-0.161952462998403
"liner",7.34128727388603e-06,0.000795751537171264,0.0310860311264367
"municip",0.000344020638883996,0.0471681618954837,0.302967000681017
"loos",0.000161749513171484,0.0148449730464138,0.0895523250781356
"marshal",-0.000654039702391698,-0.0760676991944899,-0.483557880984272
"arusha",-0.00184484249624061,-0.187499741570746,-2.20000948860267
"forbidden",-0.000847957329137243,-0.0730588297587221,-0.310723618495793
"bogota",0.00157508163748854,0.329667458185835,4.09042778311175
"X72",0.000270232006128617,0.0267027788104697,0.145706528685583
"budanov",-0.000219283333626681,-0.0646433476422151,-2.20000948860267
"X85",0.00167609368546383,0.173466259835596,0.713946094626609
"krajisnik",-0.000364627283682638,-0.0833576778127488,-2.20000948860267
"thin",1.02877463969292e-05,0.000942001299147363,0.0310860311264367
"retribut",-0.00112233361179616,-0.099645848366378,-0.483557880984272
"pristina",-0.000499734594767731,-0.0975867228863167,-2.20000948860267
"nbc",-0.000570700520532811,-0.0806574616445948,-0.693112562059252
"vigilant",0.000257918393230505,0.0446894749175266,0.352363948471963
"leak",-0.00063754489262055,-0.0694747637442494,-0.393520145925938
"unoc",-0.000472689530457825,-0.0942190951391962,-2.18935704345966
"han",-0.00146199782784426,-0.159971696237844,-1.66541564867412
"haunt",-0.00115547164700449,-0.0995155710312459,-0.471519769383854
