"","ld","smd","stlogoddse"
"justif",0.000332938739022842,0.021012541734544,0.349708642697878
"chill",0.00067155259769,0.0401530553470335,0.50676929146174
"jesuit",-0.000131862490399758,-0.0104184494355421,-0.0263590755885059
"fort",-0.000170609928964891,-0.0118507163282401,-0.0263590755885059
"mobutu",-5.19574863810989e-05,-0.00653983088046425,-0.0263590755885059
"interrupt",0.000548735872003142,0.0362961245611114,0.50676929146174
"unleash",-0.00255994372536625,-0.114505375638154,-1.40421568253364
"wouldn",7.85527072323527e-05,0.0044447259640001,0.173949570946348
"marriag",0.000198956720256128,0.0490096595952657,1.4900407621396
"alfredo",-0.000653089691251166,-0.0352057496206429,-0.260285528425928
"adher",-0.000672136772155581,-0.035715440398404,-0.260285528425928
"upset",-0.000682083102818082,-0.0359787298220431,-0.260285528425928
"policeman",-0.000903054413565715,-0.051810277983593,-0.543018186169933
"dna",0.000219530369135735,0.0725384819746203,2.29942351817037
"victor",0.00109715685696247,0.0790769807983668,0.916963601525817
"overwhelmingli",-0.000260836698614835,-0.0139727468125596,-0.0110691619575297
"evalu",-0.000202676122240058,-0.0123168239957834,-0.0110691619575297
"massachusett",-0.000773100802452668,-0.0554177056610328,-0.888298646584806
"row",7.86580835510182e-05,0.00506501545205281,0.189436769061021
"nightmar",8.22803585195296e-05,0.00518032708442103,0.189436769061021
"solitari",-0.00142308602698654,-0.0751875713562933,-0.888298646584806
"X1971",0.00117703921283461,0.0961159565387219,1.13580418420736
"rahman",-0.000921255026453003,-0.0750981030768099,-2.2361273198957
"madelein",-0.00122490023348536,-0.0595779899334889,-0.52810813649331
"forg",0.00019572905039357,0.0165583371613744,0.365398283278067
"leteli",0.000131805418031361,0.0135880053239495,0.365398283278067
"haradinaj",-0.000246818778297023,-0.0388712163884429,-2.2361273198957
"sanchez",-0.000716396986414691,-0.0601310899402745,-1.38966707847143
"pamuk",-0.000405752294046569,-0.045253554049422,-1.38966707847143
"ear",-0.000240161453221377,-0.0134075397654621,-0.0110691619575297
"narcot",-0.00167672487457261,-0.0919926446699911,-1.38966707847143
"takeov",7.2869364758745e-05,0.00487507819361951,0.189436769061021
"abstain",-0.00119411434582287,-0.0688737036494881,-0.888298646584806
