"","ld","smd","stlogoddse"
"X120",-0.000571165269790015,-0.0538146074136561,-0.240834412243886
"rampag",0.000868738167303158,0.101408590546637,0.503473461195565
"movi",-0.000218934569731801,-0.0290803723166429,-0.171748360681048
"evict",0.000261710495805351,0.0428220235517599,0.325821764992373
"slowli",-0.000344039364201514,-0.0364541402160141,-0.171748360681048
"passport",-0.000493282904935881,-0.0556494466647988,-0.314203421150839
"haditha",-0.000427093033880356,-0.0941857037284592,-2.62619800819837
"resent",0.000582110293457172,0.0691497441677185,0.371975713983048
"contrari",9.52457539229599e-05,0.0096028114823795,0.0717561573914708
"fatal",-8.91886069756361e-05,-0.0113612258351247,-0.0442477696974118
"lima",-0.00113031407437957,-0.144038345251359,-1.66529824253992
"gate",0.000180191670356365,0.0323253724269221,0.278316396567034
"dealt",-0.000936940421609165,-0.08374794570617,-0.392561935649203
"phnom",0.000999841556755507,0.292748460601794,3.0597388064785
"star",-0.00020297062401325,-0.0222871741680317,-0.0963275417849364
"fault",-0.000126372701683906,-0.0125157318117441,-0.0340812954191747
"penh",0.000999841556755507,0.292748460601794,3.0597388064785
"influenti",0.000298968568065649,0.0327670760192349,0.18935945043699
"wipe",-0.00049453396911789,-0.0490382156585285,-0.23101648880534
"roughli",-0.000524861036363015,-0.050519467230224,-0.23101648880534
"grip",-3.07511339436962e-06,-0.000312863977972221,0.0253092155395721
"hindu",0.000602397004313199,0.230411894599914,3.2354507048002
"odd",-0.000271135460228879,-0.0257591526988407,-0.0963275417849364
"contest",-0.000524167228415067,-0.0504860656282365,-0.23101648880534
"a10",-0.000153715958633406,-0.0193953621179924,-0.0963275417849364
"gradual",0.000662255669959583,0.0746832466297066,0.383205311581475
"averag",0.000102595070923823,0.0109835743211617,0.0821690822617952
"mob",0.000134234119989728,0.0219561598024134,0.18935945043699
"suspens",-7.91731257218112e-05,-0.00990646042375642,-0.0340812954191747
"ethic",0.000173601020582216,0.0212096601568821,0.147445519273785
"exhibit",0.000212917762626023,0.0484945756396376,0.483918455097849
"counti",0.000388763095921893,0.0579219480684606,0.394583641503604
"paint",-0.000365262529237958,-0.0354844775308722,-0.151769367218674
"buddhist",0.00197057250276742,0.411481952927719,3.13448252027006
"qaddafi",-0.000414432863963352,-0.0862253045201736,-1.64776568300498
"antonio",-0.00105164780252177,-0.106046062672778,-0.64918335735639
"X55",-0.000226954371361229,-0.0225449004928391,-0.0861610675066993
"ammunit",-0.000473504615462953,-0.067019063109371,-0.549182812670779
"enlist",-0.00114258622649921,-0.11661098740323,-0.759751152513642
"devot",-0.000648225799765597,-0.0605448790331834,-0.284747085843976
"vagu",-0.000325951671729883,-0.032495111190008,-0.141602892940437
"concept",0.000136097368253155,0.0147163063269685,0.103381390412462
"strain",0.000579877575326244,0.0610248731820774,0.311574199353693
"perez",-0.000276606818818868,-0.0472473898518552,-0.448002494413028
"afford",0.000713158513881783,0.0793886012470695,0.406114696741
